Date,adj close,close,high,low,open,volume,body,upper_wick,lower_wick,range,bullish,bearish,returns,log_returns,sma_20,ema_20,ema_50,rsi,macd,macd_signal,macd_hist,bb_high,bb_low,bb_mid,atr,obv,future_close,target
2024-02-26,22122.05078125,22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800,47.1484375,32.951171875,46.900390625,127.0,0,1,-0.004080928508836235,-0.004089278221713085,21900.4173828125,21932.59919271739,21561.551536168772,58.57927711882275,166.02658527313542,148.2237026086949,17.802882664440517,22305.320111019766,21495.51465460523,21900.4173828125,230.66591877215728,12945200,22198.349609375,1
2024-02-27,22198.349609375,22198.349609375,22218.25,22085.650390625,22090.19921875,252200,108.150390625,19.900390625,4.548828125,132.599609375,1,0,0.003448994348646428,0.003443060208267885,21934.2298828125,21957.90875620859,21586.52400962784,60.497051573061114,167.14988807514965,152.00893970198587,15.14094837316378,22319.58807134604,21548.871694278958,21934.2298828125,223.66118238664603,13197400,21951.150390625,0
2024-02-28,21951.150390625,21951.150390625,22229.150390625,21915.849609375,22214.099609375,203000,262.94921875,15.05078125,35.30078125,313.30078125,0,1,-0.011135927809948543,-0.011198396451173726,21945.50244140625,21957.26510234349,21600.82308339243,52.08325707723414,146.4055307909657,150.88825791978184,-4.482727128816123,22318.802460569004,21572.202422243496,21945.50244140625,230.0640108768856,12994400,21982.80078125,1
2024-02-29,21982.80078125,21982.80078125,22060.55078125,21860.650390625,21935.19921875,360200,47.6015625,77.75,74.548828125,199.900390625,1,0,0.0014418556686905948,0.0014408171929075416,21959.77001953125,21959.69707176316,21615.802600955474,52.98485343670356,131.0092076034598,146.91244785651745,-15.903240253057646,22315.453589775494,21604.086449287006,21959.77001953125,227.9094665731795,13354600,22338.75,1
2024-03-01,22338.75,22338.75,22353.30078125,22047.75,22048.30078125,351500,290.44921875,14.55078125,0.55078125,305.55078125,1,0,0.016192168700068565,0.0160624736924449,21984.01748046875,21995.797350642857,21644.153479349377,61.71050965680675,145.84838828158536,146.69963594153103,-0.8512476599456704,22372.13899999694,21595.895960940557,21984.01748046875,238.09450467509524,13706100,22405.599609375,1
2024-03-04,22405.599609375,22405.599609375,22440.900390625,22358.30078125,22403.5,298800,2.099609375,35.30078125,45.19921875,82.599609375,1,0,0.0029925402887358565,0.0029880715530739466,22015.7125,22034.826137188775,21674.0141118994,63.095771733713875,161.1451694663665,149.58874264649813,11.556426819868364,22431.826073798435,21599.59892620157,22015.7125,228.38421081437417,14004900,22356.30078125,0
2024-03-05,22356.30078125,22356.30078125,22416.900390625,22269.150390625,22371.25,296200,14.94921875,45.650390625,87.150390625,147.75,0,1,-0.00220029050703785,-0.0022027147028049303,22037.05751953125,22065.44276995651,21700.770451873934,61.33350142835504,167.3607448522671,153.14314308765194,14.217601764615154,22476.418631014916,21597.69640804758,22037.05751953125,222.62462432763317,13708700,22474.05078125,1
2024-03-06,22474.05078125,22474.05078125,22497.19921875,22224.349609375,22327.5,312300,146.55078125,23.1484375,103.150390625,272.849609375,1,0,0.005266971542034149,0.0052531495595052715,22064.23505859375,22104.35781865113,21731.095170672997,63.92520396783477,179.71641508506582,158.4577974871347,21.258617597931107,22539.63534564665,21588.83477154085,22064.23505859375,226.21212325958794,14021000,22493.55078125,1
2024-03-07,22493.55078125,22493.55078125,22525.650390625,22430.0,22505.30078125,379900,11.75,20.349609375,63.55078125,95.650390625,0,1,0.0008676673462120199,0.0008672911404987264,22103.01513671875,22141.423815089118,21760.995390695625,64.3513435281924,188.9042887422729,164.54709573816237,24.357193004110542,22585.580651919718,21620.449621517782,22103.01513671875,216.88628521426023,14400900,22332.650390625,0
2024-03-11,22332.650390625,22332.650390625,22526.599609375,22307.25,22517.5,277900,184.849609375,9.099609375,25.400390625,219.349609375,0,1,-0.007153178801771132,-0.007178885448103384,22130.52265625,22159.635869902057,21783.413233830113,58.23821922699758,181.11465103077353,167.8606067966846,13.254044234088923,22599.397161136203,21661.648151363795,22130.52265625,217.06223694002736,14123000,22335.69921875,1
2024-03-12,22335.69921875,22335.69921875,22452.55078125,22256.0,22334.44921875,299200,1.25,116.8515625,78.44921875,196.55078125,1,0,0.0001365188668460693,0.00013650954899359894,22166.505078125,22176.40380788758,21805.07150774854,58.31901787219582,173.19088525502593,168.9266624883529,4.2642227666730435,22578.99457486763,21754.01558138237,22166.505078125,215.59713296216825,14422200,21997.69921875,0
2024-03-13,21997.69921875,21997.69921875,22446.75,21905.650390625,22432.19921875,493300,434.5,14.55078125,92.048828125,541.099609375,0,1,-0.015132725270416536,-0.015248393356596964,22179.2275390625,22159.38432320781,21812.62553563095,47.37569720387036,138.04615839077815,162.75056166883795,-24.7044032780598,22552.55079345996,21805.90428466504,22179.2275390625,238.84730984879909,13928900,22146.650390625,1
2024-03-14,22146.650390625,22146.650390625,22204.599609375,21917.5,21982.55078125,426700,164.099609375,57.94921875,65.05078125,287.099609375,1,0,0.006771215952804832,0.006748394232673185,22194.55751953125,22158.171567723733,21825.724549552284,51.6788620602434,120.82008514653353,154.36446636437708,-33.54438121784355,22534.607954880546,21854.50708418195,22194.55751953125,242.29390267209916,14355600,22023.349609375,0
2024-03-15,22023.349609375,22023.349609375,22120.900390625,21931.69921875,22064.849609375,661500,41.5,56.05078125,91.650390625,189.201171875,0,1,-0.005567468627318717,-0.005583024746448362,22200.1875,22145.331381214328,21833.474551898275,48.167600146749756,96.11104709025676,142.71378250955303,-46.602735419296266,22524.626400152945,21875.748599847055,22200.1875,240.34085047230636,13694100,22055.69921875,1
2024-03-18,22055.69921875,22055.69921875,22123.69921875,21916.55078125,21990.099609375,356300,65.599609375,68.0,73.548828125,207.1484375,1,0,0.0014688778023679294,0.001467800056624233,22200.9375,22136.794984789154,21842.18924471599,49.14389560596052,78.23742717191635,129.81851144202568,-51.58108427010933,22523.96446519788,21877.91053480212,22200.9375,237.96996383142732,14050400,21817.44921875,0
2024-03-19,21817.44921875,21817.44921875,21978.30078125,21793.099609375,21946.44921875,344200,129.0,31.8515625,24.349609375,185.201171875,0,1,-0.010802196640288697,-0.010860963960358783,22185.6974609375,22106.381102309235,21841.219047619288,42.756412528143564,44.3365861855018,112.72212639072092,-68.38554020521912,22548.453154100833,21822.941767774166,22185.6974609375,239.7292242273968,13706200,21839.099609375,1
2024-03-20,21839.099609375,21839.099609375,21930.900390625,21710.19921875,21843.900390625,312400,4.80078125,87.0,128.900390625,220.701171875,0,1,0.0009923428906801757,0.0009918508439663014,22167.80498046875,22080.925722029784,21841.135932394023,43.47538997598659,18.997934679780883,93.97728804853291,-74.97935336875203,22560.63041653913,21774.97954439837,22167.80498046875,238.37007763079706,14018600,22011.94921875,1
2024-03-21,22011.94921875,22011.94921875,22080.94921875,21941.30078125,21989.900390625,353200,22.048828125,69.0,48.599609375,139.6484375,1,0,0.0079146856998078,0.007883528864675105,22165.64990234375,22074.356531241232,21847.834492643276,48.98445965121393,12.71778698664275,77.7253878361549,-65.00760084951214,22561.38813347751,21769.91167120999,22165.64990234375,238.61861561252584,14371800,22096.75,1
2024-03-22,22096.75,22096.75,22180.69921875,21883.30078125,21932.19921875,388700,164.55078125,83.94921875,48.8984375,297.3984375,1,0,0.0038524885010076115,0.0038450866714008036,22159.61494140625,22076.48924255159,21857.595885088638,51.48280520721193,14.417245993598044,65.06375946764352,-50.64651347404548,22555.690527676565,21763.539355135934,22159.61494140625,242.817174318774,14760500,22004.69921875,0
2024-03-26,22004.69921875,22004.69921875,22073.19921875,21947.55078125,21947.900390625,328400,56.798828125,68.5,0.349609375,125.6484375,1,0,-0.00416580634029895,-0.004174507484794188,22149.21494140625,22069.652097427628,21863.364643271438,48.69509550276993,8.241349605956202,53.69927749530606,-45.45792788934986,22550.063314440707,21748.366568371795,22149.21494140625,236.13017749243298,14432100,22123.650390625,1
2024-03-27,22123.650390625,22123.650390625,22193.599609375,22052.849609375,22053.94921875,409100,69.701171875,69.94921875,1.099609375,140.75,1,0,0.005405716783151604,0.005391158338500764,22149.294921875,22074.794792017856,21873.571927481382,52.29025659048708,12.7977482027527,45.5189716367954,-32.7212234340427,22550.12222073175,21748.46762301825,22149.294921875,232.75662128761633,14841200,22326.900390625,1
2024-03-28,22326.900390625,22326.900390625,22516.0,22163.599609375,22163.599609375,410500,163.30078125,189.099609375,0.0,352.400390625,1,0,0.009187001078543977,0.009145057280234776,22155.7224609375,22098.80484902806,21891.349514271325,57.73954898182682,32.435408092522266,42.90225892794078,-10.466850835418512,22563.55176163577,21747.893160239233,22155.7224609375,244.15612043671516,15251700,22462.0,1
2024-04-01,22462.0,22462.0,22529.94921875,22427.75,22455.0,0,7.0,67.94921875,27.25,102.19921875,1,0,0.006050979178091831,0.006032745520934439,22181.26494140625,22133.39486340634,21913.727964692058,60.93361901342306,58.2285815962714,45.9675234616069,12.261058134664495,22598.52541769235,21764.00446512015,22181.26494140625,241.21988527159263,15251700,22453.30078125,0
2024-04-02,22453.30078125,22453.30078125,22497.599609375,22388.150390625,22458.80078125,289500,5.5,38.798828125,65.150390625,109.44921875,0,1,-0.0003872860275131451,-0.00038736104211539534,22204.78994140625,22163.862093677166,21934.88768298845,60.6159258340227,77.07938006392214,52.189894782069956,24.88948528185219,22627.655993045653,21781.923889766844,22204.78994140625,231.80769480576458,14962200,22434.650390625,0
2024-04-03,22434.650390625,22434.650390625,22521.099609375,22346.5,22385.69921875,309600,48.951171875,86.44921875,39.19921875,174.599609375,1,0,-0.0008306302403686683,-0.0008309754048160305,22209.5849609375,22189.651455291245,21954.486220542825,59.89492903455381,89.48234622018572,59.64838506969312,29.8339611504926,22640.516318050442,21778.653603824558,22209.5849609375,227.7214029892814,14652600,22514.650390625,1
2024-04-04,22514.650390625,22514.650390625,22619.0,22303.80078125,22592.099609375,401000,77.44921875,26.900390625,210.849609375,315.19921875,0,1,0.003565912488363576,0.0035595696965144527,22215.0375,22220.60373484684,21976.45344289899,61.983756333266186,104.56179439138577,68.63106693403165,35.93072745735412,22658.33373121786,21771.741268782138,22215.0375,233.96981840076128,15053600,22513.69921875,0
2024-04-05,22513.69921875,22513.69921875,22537.599609375,22427.599609375,22486.400390625,242200,27.298828125,23.900390625,58.80078125,110.0,1,0,-4.224679746289706e-05,-4.22476898839797e-05,22222.907421875,22248.517590456664,21997.521904697067,61.9424472742824,115.10871250254058,77.92659604773344,37.182116454807144,22681.287730629774,21764.527113120224,22222.907421875,225.11483137213548,14811400,22666.30078125,1
2024-04-08,22666.30078125,22666.30078125,22697.30078125,22550.349609375,22578.349609375,227600,87.951171875,31.0,28.0,146.951171875,1,0,0.006778164752814453,0.006755296273493474,22232.519921875,22288.306465770314,22023.748527306983,65.87216058795826,134.23353125056383,89.18798308829952,45.04554816226431,22718.778951266806,21746.26089248319,22232.519921875,222.14959788126865,15039000,22642.75,0
2024-04-09,22642.75,22642.75,22768.400390625,22612.25,22765.099609375,232400,122.349609375,3.30078125,30.5,156.150390625,0,1,-0.0010390218270411866,-0.0010395619844089984,22239.9798828125,22322.06299283981,22048.023094863573,64.76077925521358,145.80894195057772,100.51217486075517,45.29676708982255,22746.19679391562,21733.762971709377,22239.9798828125,217.43536879153518,14806600,22753.80078125,1
2024-04-10,22753.80078125,22753.80078125,22775.69921875,22673.69921875,22720.25,276800,33.55078125,21.8984375,46.55078125,102.0,1,0,0.0049044741142307835,0.004892486360835239,22261.03740234375,22363.1808774503,22075.700651192452,67.54169605220517,162.07510733434174,112.82476135547248,49.25034597886926,22813.81828397962,21708.25652070788,22261.03740234375,211.4006437885684,15083400,22519.400390625,0
2024-04-12,22519.400390625,22519.400390625,22726.44921875,22503.75,22677.400390625,357200,158.0,49.048828125,15.650390625,222.69921875,0,1,-0.010301592814249916,-0.01035502147176367,22270.2224609375,22378.05892632408,22093.100640974124,57.268633834740704,154.27363757279454,121.1145365989369,33.15910097385765,22833.66247662112,21706.78244525388,22270.2224609375,214.16136789295638,14726200,22272.5,0
2024-04-15,22272.5,22272.5,22427.44921875,22259.55078125,22339.05078125,355500,66.55078125,88.3984375,12.94921875,167.8984375,0,1,-0.010963897188301042,-0.011024443666037696,22283.9625,22368.005695245596,22100.135909955534,48.84174512244169,126.70751315052621,122.23313190925477,4.474381241271445,22833.37741653409,21734.547583465912,22283.9625,217.42481371310234,14370700,22147.900390625,0
2024-04-16,22147.900390625,22147.900390625,22213.75,22079.44921875,22125.30078125,317300,22.599609375,65.849609375,45.8515625,134.30078125,1,0,-0.005594325260972033,-0.005610032105390299,22284.025,22347.043285281732,22102.00902684453,45.225071761201704,93.72659197894973,116.53182392319377,-22.805231944244042,22833.377702123576,21734.672297876426,22284.025,215.68381139430932,14053400,21995.849609375,0
2024-04-18,21995.849609375,21995.849609375,22326.5,21961.69921875,22212.349609375,456900,216.5,114.150390625,34.150390625,364.80078125,0,1,-0.0068652458503182245,-0.006888920065700564,22282.65,22313.596268528712,22097.84591243396,41.21434416427064,54.689322562710004,104.16332365109703,-49.47400108838703,22834.73650420686,21730.563495793143,22282.65,226.33502352685863,13596500,22147.0,1
2024-04-19,22147.0,22147.0,22179.55078125,21777.650390625,21861.5,362500,285.5,32.55078125,83.849609375,401.900390625,1,0,0.0068717686886063944,0.006848265696137249,22287.2150390625,22297.729957240263,22099.77352371106,46.31152746070829,35.538908197417186,90.43844056036106,-54.89953236294387,22833.195810590933,21741.234267534066,22287.2150390625,238.87540689101158,13959000,22336.400390625,1
2024-04-22,22336.400390625,22336.400390625,22375.650390625,22198.150390625,22336.900390625,279300,0.5,38.75,138.25,177.5,0,1,0.008551965982977361,0.008515605079627573,22313.16259765625,22301.412855657858,22109.05300868808,51.93545827377399,35.23888356566749,79.39852916142235,-44.15964559575485,22814.90930094963,21811.41589436287,22313.16259765625,238.14504858629647,14238300,22368.0,1
2024-04-23,22368.0,22368.0,22447.55078125,22349.44921875,22447.05078125,231500,79.05078125,0.5,18.55078125,98.1015625,0,1,0.0014147135985376202,0.0014137138340638612,22339.6076171875,22307.75448845235,22119.207792661095,52.82337315231891,37.123005373374326,70.94342440381274,-33.820419030438416,22791.942319373033,21887.272915001966,22339.6076171875,229.074001589061,14469800,22402.400390625,1
2024-04-24,22402.400390625,22402.400390625,22476.44921875,22384.0,22421.55078125,235900,19.150390625,54.8984375,18.400390625,92.44921875,0,1,0.0015379287654238016,0.001536747364098986,22359.13017578125,22316.768383897364,22130.31338473811,53.82345220886676,40.92030569567214,64.93880066218463,-24.018494966512492,22786.211834121856,21932.048517440646,22359.13017578125,220.45794567198521,14705700,22570.349609375,1
2024-04-25,22570.349609375,22570.349609375,22625.94921875,22305.25,22316.900390625,475000,253.44921875,55.599609375,11.650390625,320.69921875,1,0,0.0074969296067168845,0.007468967297299811,22382.81015625,22340.9189768,22147.56970727289,58.45403444127809,56.826728746527806,63.31638627905327,-6.489657532525463,22801.510329987603,21964.1099825124,22382.81015625,227.61803660612912,15180700,22419.94921875,0
2024-04-26,22419.94921875,22419.94921875,22620.400390625,22385.55078125,22620.400390625,329900,200.451171875,0.0,34.3984375,234.849609375,0,1,-0.006663626980883297,-0.006685928069119567,22403.57265625,22348.445666509524,22158.25125674258,53.299462248591304,56.64367600150581,61.98184422354378,-5.338168222037972,22784.71278224587,22022.432530254126,22403.57265625,228.13457751819132,14850800,22643.400390625,1
2024-04-29,22643.400390625,22643.400390625,22655.80078125,22441.900390625,22475.55078125,292000,167.849609375,12.400390625,33.650390625,213.900390625,1,0,0.00996662256880243,0.009917283345523465,22429.56015625,22376.53659261576,22177.276712973264,59.07375025231201,73.6799113394336,64.32145764672175,9.358453692711848,22801.579737046115,22057.540575453888,22429.56015625,228.68579073117763,15142800,22604.849609375,0
2024-04-30,22604.849609375,22604.849609375,22783.349609375,22568.400390625,22679.650390625,361900,74.80078125,103.69921875,36.44921875,214.94921875,0,1,-0.00170251731563964,-0.0017039682453004383,22443.4576171875,22398.280689449974,22194.044277538036,57.74714322152285,83.11245606186276,68.07965732974995,15.03279873211281,22819.839715318398,22067.075519056605,22443.4576171875,227.70460701823637,14780900,22648.19921875,1
2024-05-02,22648.19921875,22648.19921875,22710.5,22567.849609375,22567.849609375,445900,80.349609375,62.30078125,0.0,142.650390625,1,0,0.0019177127972140884,0.0019158763335262374,22452.767578125,22422.082454145217,22211.854275232625,58.86577652130274,93.01356442915494,73.06643874963095,19.947125679523992,22839.590332099982,22065.944824150018,22452.767578125,221.6293058472909,15226800,22475.849609375,0
2024-05-03,22475.849609375,22475.849609375,22794.69921875,22348.05078125,22766.349609375,438100,290.5,28.349609375,127.798828125,446.6484375,0,1,-0.007609859296553445,-0.0076389620148829334,22453.89501953125,22427.203135595675,22222.20703343429,52.872413306118816,85.96217263653307,75.64558552701138,10.316587109521691,22840.84883805292,22066.94120100958,22453.89501953125,237.70210096534154,14788700,22442.69921875,0
2024-05-06,22442.69921875,22442.69921875,22588.80078125,22409.44921875,22561.599609375,320300,118.900390625,27.201171875,33.25,179.3515625,0,1,-0.0014749338156797576,-0.0014760226012829026,22454.2974609375,22428.678953038943,22230.853785799613,51.78037975396022,76.81347642281253,75.87916370617161,0.9343127166409175,22841.187119464113,22067.40780241089,22454.2974609375,233.5342053606743,14468400,22302.5,0
2024-05-07,22302.5,22302.5,22499.05078125,22232.05078125,22489.75,297800,187.25,9.30078125,70.44921875,267.0,0,1,-0.006246985595782073,-0.0062665796554610105,22443.68994140625,22416.661909892377,22233.663441258454,47.32823961520972,57.58634397419519,72.22059975977633,-14.634255785581146,22834.987179573676,22052.392703238824,22443.68994140625,235.92461926348327,14170600,22302.5,0
2024-05-08,22302.5,22302.5,22368.650390625,22185.19921875,22231.19921875,277400,71.30078125,66.150390625,46.0,183.451171875,1,0,0.0,0.0,22433.12998046875,22405.789347045484,22236.36291415028,47.32823961520972,41.86609668283927,66.14969914438892,-24.28360246154965,22827.685600914676,22038.574360022827,22433.12998046875,232.1765158785916,14448000,21957.5,0
2024-05-09,21957.5,21957.5,22307.75,21932.400390625,22224.80078125,331300,267.30078125,82.94921875,25.099609375,375.349609375,0,1,-0.01546911781190452,-0.015590012996666094,22397.68994140625,22363.095123517345,22225.427113595368,38.00292508925258,1.5511895835370524,53.229997232218544,-51.67880764868149,22827.83085244263,21967.54903036987,22397.68994140625,242.40316541404937,14116700,22055.19921875,1
2024-05-10,22055.19921875,22055.19921875,22131.30078125,21950.30078125,21990.94921875,265800,64.25,76.1015625,40.6484375,181.0,1,0,0.0044494691449390444,0.004439599522660019,22368.31240234375,22333.771704015693,22218.751509875943,41.51714078284537,-22.2585713442204,38.13228351693076,-60.39085486115116,22807.65069648535,21928.974108202146,22368.31240234375,238.01722502733156,14382500,22104.05078125,1
2024-05-13,22104.05078125,22104.05078125,22131.650390625,21821.05078125,22027.94921875,278200,76.1015625,27.599609375,206.8984375,310.599609375,1,0,0.0022149680905385605,0.002212518664983643,22335.82490234375,22311.89352089515,22214.25344208669,43.249349074322886,-36.76229276802769,23.15336825993907,-59.91566102796676,22751.809239664894,21919.840565022605,22335.82490234375,243.20168105216501,14660700,22217.849609375,1
2024-05-14,22217.849609375,22217.849609375,22270.05078125,22081.25,22112.900390625,230200,104.94921875,52.201171875,31.650390625,188.80078125,1,0,0.005148324587705533,0.005135117275633606,22320.74736328125,22302.93695789323,22214.39446825486,47.174523439659,-38.62869457137276,10.796955693676706,-49.42565026504947,22730.8415989521,21910.6531276104,22320.74736328125,239.31590249486752,14890900,22200.55078125,0
2024-05-15,22200.55078125,22200.55078125,22297.55078125,22151.75,22255.599609375,231900,55.048828125,41.951171875,48.80078125,145.80078125,0,1,-0.0007786004689536163,-0.0007789037357247285,22317.14990234375,22293.185893451016,22213.8515785684,46.64635866727365,-41.030725640132005,0.4314194269149638,-41.46214506704697,22730.126169559375,21904.173635128125,22317.14990234375,232.63625097737696,14659000,22403.849609375,1
2024-05-16,22403.849609375,22403.849609375,22432.25,22054.55078125,22319.19921875,368900,84.650390625,28.400390625,264.6484375,377.69921875,1,0,0.009157377676264788,0.00911570311987133,22329.94736328125,22303.725294967586,22221.302481737286,53.268180282182456,-26.227501861925703,-4.90036483085317,-21.32713703107253,22736.9714235701,21922.923302992403,22329.94736328125,242.99789153256432,15027900,22466.099609375,1
2024-05-17,22466.099609375,22466.099609375,22502.150390625,22345.650390625,22415.25,242700,50.849609375,36.05078125,69.599609375,156.5,1,0,0.0027785403439750667,0.0027746873362616406,22353.45986328125,22319.18951538734,22230.902369095627,55.105544623330054,-9.364833638406708,-5.793258592363878,-3.57157504604283,22734.03897466186,21972.880751900637,22353.45986328125,236.81947070880975,15270600,22529.05078125,1
2024-05-21,22529.05078125,22529.05078125,22591.099609375,22404.55078125,22404.55078125,347600,124.5,62.048828125,0.0,186.548828125,1,0,0.002802051667603722,0.002798133238882937,22372.56240234375,22339.17630261236,22242.59446368992,56.948928167090585,8.97512621493297,-2.839581630904508,11.814707845837479,22748.091537152384,21997.033267535113,22372.56240234375,233.2287105242519,15618200,22597.80078125,1
2024-05-22,22597.80078125,22597.80078125,22629.5,22483.150390625,22576.599609375,290300,21.201171875,31.69921875,93.44921875,146.349609375,1,0,0.0030516154749500313,0.0030469687473969323,22385.632421875,22363.807205339755,22256.52412320208,58.932181528738425,28.726090473643126,3.473552790005019,25.252537683638106,22773.219517501377,21998.045326248626,22385.632421875,227.0230604421625,15908500,22967.650390625,1
2024-05-23,22967.650390625,22967.650390625,22993.599609375,22577.44921875,22614.099609375,369800,353.55078125,25.94921875,36.650390625,416.150390625,1,0,0.01636661960848307,0.01623413013834582,22415.61494140625,22421.316080128825,22284.411427806903,67.58373898718483,73.37680235897642,17.4542027037993,55.92259965517712,22878.556356183177,21952.67352662932,22415.61494140625,240.5321554552223,16278300,22957.099609375,0
2024-05-24,22957.099609375,22957.099609375,23026.400390625,22908.0,22930.75,261900,26.349609375,69.30078125,22.75,118.400390625,1,0,-0.0004593757337192361,-0.00045948127907615604,22443.34990234375,22472.343082914176,22310.79135649585,67.14915138848768,106.6816931966714,35.29970080237372,71.38199239429768,22962.815055690367,21923.884748997134,22443.34990234375,231.80845796734928,16016400,22932.44921875,0
2024-05-27,22932.44921875,22932.44921875,23110.80078125,22871.19921875,23038.94921875,260000,106.5,71.8515625,61.25,239.6015625,0,1,-0.0010737589261899938,-0.0010743358183047916,22461.4548828125,22516.16271489854,22335.17009619209,66.08002467507272,129.59310992054088,54.15838262600715,75.43472729453373,23021.05360280294,21901.856162822063,22461.4548828125,232.36510829111006,15756400,22888.150390625,0
2024-05-28,22888.150390625,22888.150390625,22998.55078125,22858.5,22977.150390625,217900,89.0,21.400390625,29.650390625,140.05078125,0,1,-0.0019317094176221072,-0.00193357757447097,22484.86494140625,22551.590112586775,22356.85559793456,64.1047302202709,142.5329958803195,71.83330527686962,70.69969060344988,23073.955657076687,21895.77422573581,22484.86494140625,225.7712277881736,15538500,22704.69921875,0
2024-05-29,22704.69921875,22704.69921875,22825.5,22685.44921875,22762.75,269900,58.05078125,62.75,19.25,140.05078125,0,1,-0.008015115627261094,-0.0080474093408375,22487.9298828125,22566.17193222137,22370.496524241047,56.56398017225062,136.4124940082911,84.74914302315392,51.663350985137185,23080.913036024347,21894.94672960065,22487.9298828125,224.12336665151835,15268600,22488.650390625,0
2024-05-30,22488.650390625,22488.650390625,22705.75,22417.0,22617.44921875,373400,128.798828125,88.30078125,71.650390625,288.75,0,1,-0.009515599658179275,-0.00956116224385675,22482.119921875,22558.78892825981,22375.13000919728,49.22072554075455,112.82800632070939,90.36491568266501,22.463090638044378,23072.679027082173,21891.56081666783,22482.119921875,228.73955474783847,14895200,22530.69921875,1
2024-05-31,22530.69921875,22530.69921875,22653.75,22465.099609375,22568.099609375,572100,37.400390625,85.650390625,65.599609375,188.650390625,0,1,0.0018697799732139142,0.0018680341105537352,22476.244921875,22556.113717830307,22381.230762513074,50.565849677089325,96.41866457749711,91.57566546163144,4.842999115865666,23062.399779647218,21890.090064102784,22476.244921875,225.87604302477857,15467300,23263.900390625,1
2024-06-03,23263.900390625,23263.900390625,23338.69921875,23062.30078125,23337.900390625,569400,74.0,0.798828125,201.599609375,276.3984375,0,1,0.03254231769535276,0.03202403067452011,22515.6474609375,22623.521972382183,22415.84525773315,66.98728347795905,140.9525368703944,101.45103974338403,39.50149712701037,23194.946712510507,21836.348209364493,22515.6474609375,267.4563256658658,16036700,21884.5,0
2024-06-04,21884.5,21884.5,23179.5,21281.44921875,23179.5,1006100,1295.0,0.0,603.05078125,1898.05078125,0,1,-0.05929359941641077,-0.06112419596275757,22487.7375,22553.138927393404,22395.00818880244,40.03944533485666,64.19981264123635,94.0007943229545,-29.800981681718156,23220.49717669587,21754.97782330413,22487.7375,389.9559575379468,15030600,22620.349609375,1
2024-06-05,22620.349609375,22620.349609375,22670.400390625,21791.94921875,22128.349609375,638500,492.0,50.05078125,336.400390625,878.451171875,1,0,0.033624236760035675,0.03307130264902321,22503.62998046875,22559.539944724987,22403.845107256264,51.295454988576076,62.03454383472854,87.60754422530931,-25.573000390580773,23233.411501253544,21773.84845968396,22503.62998046875,424.84847284773633,15669100,22821.400390625,1
2024-06-06,22821.400390625,22821.400390625,22910.150390625,22642.599609375,22798.599609375,480400,22.80078125,88.75,156.0,267.55078125,1,0,0.008888049244237806,0.008848783029735371,22529.575,22584.479034810705,22420.219824251115,53.84486799650947,75.66940075174352,85.21991553059615,-9.55051477885263,23265.777040767727,21793.372959232274,22529.575,415.20220916218375,16149500,23290.150390625,1
2024-06-07,23290.150390625,23290.150390625,23320.19921875,22789.05078125,22821.849609375,473600,468.30078125,30.048828125,32.798828125,531.1484375,1,0,0.020539931466807104,0.02033183181806326,22596.20751953125,22651.685830602542,22454.33474842264,59.206334928593975,122.88281399724656,92.75249522392625,30.13031877332031,23354.148742868594,21838.266296193906,22596.20751953125,423.48408261488487,16623100,23259.19921875,0
2024-06-10,23259.19921875,23259.19921875,23411.900390625,23227.150390625,23319.150390625,304400,59.951171875,92.75,32.048828125,184.75,0,1,-0.0013289382574128705,-0.0013298220789751808,22656.40751953125,22709.544248521346,22485.8980609845,58.72129248851891,156.00396662979256,105.40278950509952,50.60117712469304,23424.100388052164,21888.714651010338,22656.40751953125,406.4316481423931,16318700,23264.849609375,1
2024-06-11,23264.849609375,23264.849609375,23389.44921875,23206.650390625,23283.75,305200,18.900390625,105.69921875,58.19921875,182.798828125,0,1,0.0002429314342191624,0.00024290193115634738,22714.4474609375,22762.43047336455,22516.445180529226,58.787670583472746,180.62650806834426,120.44753321774847,60.17897485059579,23481.844726542386,21947.050195332613,22714.4474609375,390.4578752840079,16623900,23322.94921875,1
2024-06-12,23322.94921875,23322.94921875,23441.94921875,23295.94921875,23344.44921875,295600,21.5,97.5,27.0,146.0,0,1,0.002497312914139238,0.002494199810096445,22769.70244140625,22815.813211020308,22548.07278987122,59.508678556076994,202.493977942504,136.8568221626996,65.6371557798044,23545.214597602615,21994.190285209886,22769.70244140625,375.2179991476502,16919500,23398.900390625,1
2024-06-13,23398.900390625,23398.900390625,23481.05078125,23353.900390625,23480.94921875,268300,82.048828125,0.1015625,45.0,127.150390625,0,1,0.0032564994745150067,0.0032512085635553246,22829.619921875,22871.34532336361,22581.438578136076,60.48199457472679,223.37777029612698,154.16101178938507,69.21675850674191,23605.151981788673,22054.08786196133,22829.619921875,359.7096822442466,17187800,23465.599609375,1
2024-06-14,23465.599609375,23465.599609375,23490.400390625,23334.25,23464.94921875,223100,0.650390625,24.80078125,130.69921875,156.150390625,1,0,0.0028505279152657437,0.0028464728647632507,22882.707421875,22927.94096965041,22616.11155975329,61.36040095805479,242.51483565527815,171.8317765625637,70.68305909271444,23679.460084945666,22085.95475880433,22882.707421875,345.16973284287184,17410900,23557.900390625,1
